ID,Nome,Localidade,Profissao
73344293,Alva Domingues,Castelo Branco    Vila Velha de Ródão    Sarnadas de Ródão    693    5 983,Técnico de manutenção
11432968,Maur�cia Bastos,Açores    Ribeira Grande    Lomba da Maia    1 174     2 047,Veterinário
45029458,Hebe Negromonte,Açores    Horta    Cedros    1 048     2 063,Engenheiro mecânico
31072507,No�mia Nunes,Setúbal    Alcochete    S. Francisco    1 128     421,Engenheiro industrial
16017110,Raimunda Marmou,Braga    Barcelos    Quintiães    693    601,Pedreiro
12819380,Madalena Veiga,Porto    Felgueiras    Várzea    2 412     255,Técnico de análises clínicas
91308211,Tasha Fortunato,Braga    Terras de Bouro Moimenta    803    305,Empreendedor
68973653,Aurora Curvelo,Leiria    Porto de Mós    Calvaria de Cima    2 179     1 011,Soldador
27027207,Antero Milheiro,Viseu    Moimenta da Beira    Nagosa    162    458,Consultor financeiro
28680292,N�vea Le�a,Viseu    Tondela    Ferreirós do Dão    410    835,Engenheiro agrónomo
17232306,Adauto Valente,Bragança    Miranda do Douro    Miranda do Douro    2 127     3 748,Segurança privado
53312603,Hilton Ferr�o,Beja    Aljustrel    Ervidel    1 309     3 871,Engenheiro industrial
20362243,Alma Portugal,Vila Real    Montalegre    Tourém    185    1 661,Bombeiro
20938698,Aurora Fernandes,Bragança    Mirandela    Múrias    353    2 243,Farmacêutico
22220798,Neandro Natal,Castelo Branco    Penamacôr    Aldeia do Bispo    748    651,Eletricista
11253927,Geralda Rocha,Braga    Guimarães    S. Torcato    3 624     1 056,Agricultor
98380598,Nat�lio Dur�o,Setúbal    Barreiro    Verderena    11 514     94,Cientista de dados
11683859,Mafalda Caminha,Beja    Almodôvar    Aldeia dos Fernandes    619    2 048,Técnico administrativo
23313501,Vanderley Motta,Viseu    Sta. Comba Dão    S. João de Areias    2 283     2 144,Ator
79031192,Jer�nimo Capucho,Castelo Branco    Idanha-a-Nova    Monsanto    1 160     13 176,Piloto
86384128,Cristiano Cal�ada,Porto    Felgueiras    Sernande    891    126,Empregado de mesa
83132726,Ludovico Vasconcellos,Castelo Branco    Penamacôr    Montes da Senhora    925    3 373,Carpinteiro
14155319,D�lia Areosa,Vila Real    Montalegre    Tourém    185    1 661,Especialista em cibersegurança
17266652,Nat�lio Cedro,Porto    Póvoa de Varzim    Rates    2 539     1 388,Polícia
13292051,Antero Barroqueiro,Viseu    S. João da Pesqueira    Várzea de Trevões    237    930,Engenheiro civil
60399570,Dejanira Bensa�de,Bragança    Miranda do Douro    Malhadas    399    2 753,Escritor
13655453,T�mara Penteado,Aveiro    Anadia    Amoreira da Gândara    1 379     856,Pintor
62447725,Normando Ornelas,Castelo Branco    Fundão    Pêro Viseu    831    1 925,Influenciador digital
52114122,Adelina Arantes,Castelo Branco    Covilhã    Teixoso    4 415     3 431,Analista de dados
20848065,Milene R�os,Porto    Valongo    Ermesinde    38 315     742,Formador profissional
12624317,Cosme Caetano,Viseu    Sernancelhe    Quintela    332    1 277,Personal trainer
41240346,D�lio Pena,Braga    Braga    Braga (S. Vicente)    12 162     142,Consultor financeiro
17603353,Eg�dio Lages,Leiria    Alvaiázere    Pussos    1 327     2 499,Militar
82771720,Fl�r Gama,Vila Real    Sabrosa    Torre do Pinhão    404    1 451,Canalizador
73347156,J� Malheiro,Bragança    Macedo de Cavaleiros    Cortiços    417    2 472,Gestor
14529343,Nei Rodrigues,Beja    Serpa    Vale de Vargo    1 073     5 792,Contabilista
44594906,Vidigal �lvaro,Bragança    Macedo de Cavaleiros    Lombo    379    1 445,Guia turístico
68803211,Ricarda Ginjeira,Guarda    Almeida    Naves    101    1 341,Técnico de manutenção
97419427,Henrique Carrasco,Vila Real    Chaves    Arcossó    365    804,Pintor
28797851,Benedita Carreira,Viana do castelo    Melgaço    Cristoval    619    474,Guarda prisional
22140803,Joaquim Lustosa,Viana do castelo    Ponte da Barca    Nogueira    430    190,Ator
45478256,Herodes Bas�lio,Braga    Vila Nova de Famalicão    Arnoso (Sta. Eulália)    1 122     268,Cuidador de idosos
98579198,Abel Fartaria,Vila Real    Valpaços    Curros    212    2 036,Técnico de recursos humanos
52319650,Salvador Toscano,Viana do castelo    Paredes de Coura    Mozelos    346    320,Médico
44210295,Alcione Costa,Porto    Felgueiras    Várzea    2 412     255,Relações públicas
26626571,Djamila Vargas,Castelo Branco    Penamacôr    Aranhas    440    550,Analista de investimentos
28679496,C�ssio Gois,Bragança    Bragança    Gostei    412    1 855,Engenheiro eletrotécnico
35084640,Isabel S�,Porto    Matosinhos    Matosinhos    28 488     531,DevOps engineer
17062994,Camila Carvalho,Vila Real    Boticas    Fiães do Tâmega    167    1 476,Gestor de marketing
28198285,Ingrid Malta,Viana do castelo    Monção    Troporiz    297    238,Especialista em inteligência artificial
81297821,Maria Lisboa,Braga    Terras de Bouro Vilar    200    466,Especialista em cibersegurança
12550260,Silvino Ba�a,Açores    Horta    Horta (Matriz)    2 523     162,Piloto
99816419,Nancy Sarmento,Setúbal    Setúbal    Setúbal (S. Julião)    17 070     408,Técnico de manutenção
26630622,Gast�o Arruda,Porto    Penafiel    Novelas    1 691     303,Farmacêutico
48389026,Ivone Gentil,Vila Real    Sabrosa    Passos    664    1 717,Pescador
51503027,Albano Antas,Porto    Maia    Avioso (Sta. Maria)    3 360     464,Militar
12204900,Josefina Castanho,Viseu    Lamego    Várzea de Abrunhais    478    716,Farmacêutico
18859045,Ana�sa Espargosa,Braga    Barcelos    Adães    739    251,Operador logístico
90450617,Cinara Aquino,Aveiro    Oliveira do Bairro    Oiã    6 712     2 674,Auditor
63660079,Hil�rio Ces�rio,Guarda    Vila Nova de Foz Côa    Muxagata    403    2 736,Designer gráfico
13762805,Lisandro Valgueiro,Beja    Beja    Baleizão    1 056     13 825,Piloto
96455804,Francelina Cedro,Bragança    Bragança    Paradinha Nova    150    1 572,Veterinário
20033164,T�mara Homem,Faro    Loulé    Boliqueime    4 473     4 146,Fisioterapeuta
33087836,Alessandra Mort�gua,Porto    Paços de Ferreira    Meixomil    3 348     431,Piloto
84035869,C�ssio Conde,Bragança    Vinhais    Penhas Juntas    265    2 755,Cozinheiro / chef
35046331,Arcelino Domingues,Braga    Braga    Oliveira (S. Pedro)    568    287,Ator
23998470,Levina Sarmento,Coimbra    Tábua    Espariz    759    932,Guia turístico
37758957,Faustino Infante,Viseu    Castro Daire    Gosende    557    2 057,Engenheiro civil
71635340,Hilton Couto,Porto    Marco de Canaveses    Sobretâmega    1 124     407,Personal trainer
28200466,Cl�udio Quinzeiro,Bragança    Macedo de Cavaleiros    Arcas    389    2 312,Engenheiro mecânico
66451216,N�dia Letras,Braga    Fafe    S. Gens    1 888     1 431,Assistente dentário
61580933,Tim�teo Galindo,Açores    Povoação    Ribeira Quente    798    988,Ator
12767584,Caetana Camarinho,Viana do castelo    Viana do Castelo    Meadela    8 685     747,Engenheiro civil
97741105,S�nia Homem,Castelo Branco    Oleiros    Sobral    251    1 820,Auditor
17711787,Adosindo Jorge,Viseu    Penalva do Castelo    Real    294    479,Engenheiro mecânico
19579990,Virg�lio Dourado,Bragança    Moncorvo    Souto da Velha    125    1 238,Gestor de produto
91404770,Ap�lo Forte,Bragança    Mogadouro    Penas Roias    459    3 304,Consultor financeiro
30178985,Diva Pimentel,Vila Real    Mesão Frio    Vila Marim    1 475     716,Farmacêutico
28339616,Delfina Cangueiro,Viseu    Mortágua    Sobral    2 430     6 439,Rececionista de hotel
62002677,Juliana Castel�o,Viseu    S. Pedro do Sul    Sta. Cruz da Trapa    1 389     2 129,Economista
29192498,Nivalda Pino,Bragança    Macedo de Cavaleiros    Lagoa    432    3 452,Babysitter
61236156,Paloma Valcanaia,Porto    Paredes    Besteiros    1 412     270,Técnico de manutenção
28495898,Anderson Fortunato,Guarda    Celorico da Beira    Linhares    328    1 547,Pintor
37089784,Liana Vidal,Aveiro    Albergaria-a-Velha    Albergaria-a-Velha    7 421     2 677,Gestor de transportes
97212685,Benedita Passarinho,Coimbra    Figueira da Foz    Quiaios    3 118     4 954,Freelancer
60067635,Belarmino Castel�o,Aveiro    Oliveira de Azemeis    Vila de Cucujães    11 094     1 173,Empreendedor
60394623,Loide Moreira,Porto    Amarante    Lomba    859    322,Técnico de radiologia
11831409,Isaura Quintanilla,Lisboa    Lisboa    S. Sebastião da Pedreira    5 871     105,Auxiliar de ação direta
15238510,Anita Grande,Açores    Ribeira Grande    Sta. Bárbara    1 271     1 273,Técnico de radiologia
28971295,Virg�nia Siqueira,Beja    Mértola    Alcaria Ruiva    1 013     21 524,Engenheiro civil
15296065,Delfino Jardim,Açores    Calheta (Açores)    Calheta    1 249     1 898,Diretor de hotel
40804860,Alexandre Boeira,Aveiro    Arouca    Janarde    159    1 746,Polícia
28448474,Eug�nio Ram�rez,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Garfe    1 149     468,Economista
66852598,Wilian Tom�,Braga    Guimarães    Prazins (Sta. Eufémia)    1 274     251,Enfermeiro
39012484,Constantino Souto Maior,Bragança    Vila Flor    Vila Flor    2 531     3 220,Engenheiro químico
96321828,Franklin Peres,Braga    Barcelos    Fornelos    763    351,Operador de máquinas
91271174,Ricardino Sesimbra,Aveiro    Sta. Maria da Feira    S. Paio de Oleiros    4 003     422,Influenciador digital
21661458,Rita Hil�rio,Porto    Gondomar    Lousada (S. Miguel)    948    269,Pescador
66681717,Nilton Noronha,Porto    Penafiel    Recezinhos (S. Mamede)    1 528     378,Advogado
28830413,Hebe Milheiri�o,Bragança    Mogadouro    Penas Roias    459    3 304,Funcionário público
30964297,Margarida Cola�o,Braga    Braga    Celeirós    2 998     236,Psicólogo
39023039,Adelinda Farias,Vila Real    Vila Real    Lamas de Olo    177    2 942,Investigador
43425679,Elaine Robalo,Bragança    Vila Flor    Nabo    218    1 046,Juiz
97214493,Irma Xavier,Guarda    Sabugal    Malcata    351    2 182,Serralheiro
22492147,Quit�ria Guerra,Viseu    Mangualde    Freixiosa    280    716,Educador social
23673713,Patr�cia Freiria,Beja    Almodôvar    Rosário    606    6 070,Piloto
38464164,Josefina Doutis,Vila Real    Vila Real    Lamas de Olo    177    2 942,Operador de máquinas
44320546,Cl�vis Carmo,Aveiro    Ílhavo    Gafanha do Carmo    1 521     601,Técnico administrativo
90286941,Jacob Braga,Vila Real    Sabrosa    Parada de Pinhão    347    545,Animador turístico
28091242,Theo Pedrozo,Guarda    Guarda    Maçainhas de Baixo    1 146     1 316,Motorista
13459636,Ant�nia Barreiros,Bragança    Bragança    Baçal    470    2 476,Analista de investimentos
34368584,Fab�ola Nunes,Bragança    Vinhais    Candedo    401    2 223,Guia turístico
32680230,Bianca Leiria,Lisboa    Cadaval    Vermelha    1 390     1 192,Pintor
80585580,Cristela Velasques,Bragança    Macedo de Cavaleiros    Morais    704    5 280,Assistente dentário
17354713,Carminda Modesto,Guarda    Seia    Sta. Comba    741    1 172,Carpinteiro
90866536,Ros�lia Luz,Vila Real    Alijó    Castedo    495    1 347,Técnico ambiental
18093794,Adri�o Anlicoara,Viana do castelo    Viana do Castelo    Outeiro    1 271     1 621,Ator
24714118,Silvana Alvim,Viana do castelo    Caminha    Gondar    241    535,Educador social
29738201,Valqu�ria Dutra,Braga    Vila Nova de Famalicão    Novais    898    113,Médico
56681674,Renato Feij�,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Geraz do Minho    548    433,Eletricista
94170886,C�ndida Esp�rito Santo,Viana do castelo    Caminha    Vile    328    315,Personal trainer
38366715,H�lio Neiva,Vila Real    Valpaços    S. João da Corveira    721    1 430,Técnico de recursos humanos
18273369,Ros�ria Rego,Lisboa    Lisboa    S. João de Brito    13 449     228,Agricultor
28936542,Ieda Meneses,Leiria    Caldas da Rainha    Vidais    1 178     2 221,Engenheiro químico
14945743,Victor Quintana,Açores    Ribeira Grande    Ribeirinha    2 124     1 775,Animador turístico
25979939,Abel Villela,Braga    Vila Verde    Vilarinho    395    155,Motorista
68639224,Alda Nogueira,Viana do castelo    Ponte da Barca    Touvedo (Salvador)    173    220,Empreendedor
61673161,Daniela Almeida,Castelo Branco    Idanha-a-Nova    Proença-a-Velha    282    5 775,Polícia
20682319,Andr� Reis,Guarda    Mêda    Casteição    140    1 283,Nutricionista
62033639,Leoc�dia Martins,Aveiro    Castelo de Paiva    Sobrado    2 921     533,Estafeta
17583328,Tadeu Valladares,Vila Real    Vila Pouca de Aguiar    Gouvães da Serra    227    1 555,Eletricista
33092821,Am�vel Milheir�o,Bragança    Macedo de Cavaleiros    Chacim    341    1 942,Consultor financeiro
16888060,Leda Aires,Viseu    Sta. Comba Dão    Sta. Comba Dão    3 241     1 121,Técnico ambiental
10437355,Louren�o Villas Boas,Açores    Velas    Santo Amaro    902    2 123,Engenheiro mecânico
32594452,Misael Noronha,Vila Real    Mesão Frio    Barqueiros    844    476,Estafeta
26202744,Carmo Peixoto,Aveiro    S. João da Madeira    S. João da Madeira    21 102     811,Escritor
52221165,Rui Casqueira,Viseu    Moimenta da Beira    Ariz    164    771,Cientista de dados
72824969,Elizabeth Onofre,Leiria    Óbidos    Sobral da Lagoa    420    488,Canalizador
15810785,Jacinta Lisboa,Coimbra    Condeixa-a-Nova    Sebal    1 793     1 668,Educador de infância
18102521,Nelma Moniz,Porto    Gondomar    Lousada (Sta. Margarida)    405    189,Carpinteiro
63853474,Celeste Keil,Açores    Angra do Heroísmo    Angra (Sta. Luzia)    3 001     120,Especialista em marketing digital
71473064,Margarida Patr�cio,Bragança    Macedo de Cavaleiros    Arcas    389    2 312,Técnico de radiologia
10665334,Judite Lustosa,Braga    Terras de Bouro Valdosende    699    1 096,Consultor financeiro
16042364,Milton Souto Maior,Santarem    Ourém    Espite    1 275     1 896,Fotógrafo
23850229,Pamela Mart�nez,Castelo Branco    Vila Velha de Ródão    Vila Velha de Ródão    2 056     9 041,Educador de infância
29420097,Cibelli Faro,Porto    Amarante    Telões    4 535     1 386,Empregado de mesa
14057279,Dora Oleiro,Guarda    Pinhel    Pala    629    1 312,Polícia
59377687,J�lio Canejo,Santarem    Coruche    Erra    1 129     6 230,Cozinheiro / chef
11970594,Berenice Melo,Porto    Paredes    Madalena    1 725     116,Personal trainer
39673606,Amaro Marmou,Porto    Marco de Canaveses    Rosem    208    685,Especialista em inteligência artificial
45424690,Xavier Ba�a,Bragança    Carrazeda de Ansiães    Linhares    574    2 739,Empreendedor
36094497,Rita Sampaio,Aveiro    Sta. Maria da Feira    Nogueira da Regedoura    4 998     487,Técnico de manutenção
15996580,Edmundo R�os,Porto    Santo Tirso    Rebordões    3 559     572,Operador de máquinas
37360549,Celeste Rodr�guez,Bragança    Vinhais    Candedo    401    2 223,Assistente social
12122430,Karen Natal,Leiria    Alcobaça    Montes    699    609,Cabeleireiro
15126852,�scar Sampaio,Viana do castelo    Ponte da Barca    Touvedo (S. Lourenço)    266    265,Programador / Desenvolvedor de software
22130819,Marcela Varej�o,Évora    Montemor-o-Novo    Cabrela    703    19 484,Pescador
23301948,Vidigal Fagundes,Bragança    Mirandela    Cabanelas    421    1 860,Videógrafo
43876018,Dejanira Quinterno,Viseu    S. Pedro do Sul    Carvalhais    1 762     3 189,Comercial / vendedor
13468093,Sofia Marques,Braga    Celorico de Basto    Gagos    632    373,Nutricionista
27352855,Lurdes Balsem�o,Faro    Tavira    Tavira (Sta. Maria)    6 672     13 509,Músico
42000770,Adalberto Ramires,Vila Real    Montalegre    Contim    100    1 125,Guarda prisional
53534105,D�lia Matos,Coimbra    Penela    Penela (S. Miguel)    1 741     3 261,Estafeta
56499224,Leopoldo Covilh�,Lisboa    Lisboa    S. João de Deus    10 782     90,Designer gráfico
18465095,Mar�lia Quaresma,Braga    Barcelos    Vilar de Figos    651    376,Investigador
49749172,Amaro Gon�alves,Viana do castelo    Melgaço    Roussas    1 139     946,Freelancer
21945548,Em�lia Candal,Bragança    Bragança    Carrazedo    146    3 130,Especialista em inteligência artificial
38345163,Benito Banha,Braga    Braga    Real    4 871     132,Influenciador digital
30621165,Cinara Tavares,Lisboa    Vila Franca de Xira    Vila Franca de Xira    18 442     19 325,Consultor financeiro
20069577,Isa�as Moreira,Viseu    Tondela    Lajeosa    2 209     2 431,Assistente social
49612384,Alcina Alves,Vila Real    Murça    Murça    2 184     1 457,Solicitador
25363877,Regina Mart�nez,Santarem    Rio Maior    S. Sebastião    564    1 548,Comercial / vendedor
29897521,Ol�via Salvado,Aveiro    Ílhavo    Ílhavo (S. Salvador)    16 760     4 168,Professor
45860015,Igor D�maso,Viana do castelo    Viana do Castelo    Meadela    8 685     747,Especialista em cibersegurança
22192393,Petra Paredes,Viseu    Viseu    Viseu (S. José)    5 709     395,Técnico de análises clínicas
25285324,Ros�ria Pena,Leiria    Pombal    Carriço    3 872     8 483,Técnico administrativo
12478378,Ac�rcio Alencar,Viseu    Tondela    Tonda    1 115     869,Gestor de produto
13520834,Arcelino Clementino,Coimbra    Cantanhede    Portunhos    1 228     1 524,Nutricionista
35716605,Nicia Quadros,Braga    Braga    Braga (Cividade)    1 884     28,Funcionário público
80570868,Br�gida Torquato,Viana do castelo    Monção    Trute    278    471,Barman
34402740,Val�rio Boga,Leiria    Alcobaça    Aljubarrota (Prazeres)    3 711     2 572,Dentista
42250548,Gildo Linares,Santarem    Tomar    Tomar (Sta.Maria dos Olivais)    12 801     1 723,Cozinheiro / chef
46679107,Evelina Fran�a,Açores    Ribeira Grande    Ribeira Grande (Conceição)    1 797     1 274,Piloto
16711776,Cibelli G�is,Setúbal    Sesimbra    Sesimbra (Castelo)    15 207     17 877,Veterinário
15083189,Veloso Bentes,Bragança    Bragança    Quintela de Lampaças    285    1 975,Tradutor
79877825,Dorisse Loio,Braga    Barcelos    Monte de Fralães    270    180,Piloto
36018222,Ada Ferreira,Viana do castelo    Ponte de Lima    Fontão    1 132     472,Técnico de análises clínicas
55437820,Kelvin Mieiro,Évora    Mourão    Mourão    2 111     13 518,Investigador
38491839,Edelmiro Parente,Viseu    Viseu    Ranhados    3 996     658,Bombeiro
82520737,Henrique Vilanova,Santarem    Santarem    Achete    1 895     3 163,Biólogo
59713167,Reinaldo Espartero,Braga    Vieira do Minho Pinheiro    544    1 196,Designer gráfico
38267629,Valentim Botica,Castelo Branco    Fundão    Castelejo    824    2 948,Psicólogo
37552799,Orlando Cedro,Guarda    Fornos de Algodres    Vila Chã    93    303,Web designer
75575325,Isolda Barbalho,Faro    Albufeira    Albufeira    16 237     2 978,Educador social
10647906,Ana�sa Bicalho,Braga    Celorico de Basto    Moreira do Castelo    615    576,Segurança privado
33727728,Nivalda Caparica,Braga    Vila Verde    Turiz    1 385     300,Segurança privado
14139305,Ana�sa Chamusca,Castelo Branco    Fundão    Fundão    8 957     1 791,Educador de infância
14091756,�rsula Villa�a,Bragança    Bragança    Pinela    244    2 184,Auditor
47890616,C�cero Foga�a,Braga    Vila Nova de Famalicão    Ruivães    2 117     272,Dentista
48059132,Gaspar Souto,Faro    Lagos    Luz    3 068     2 183,Procurador
13188965,Hern�ni Santiago,Setúbal    Santiago do Cacém    Ermidas-Sado    2 206     8 872,Animador turístico
57067728,Renato Freitas,Açores    Ponta Delgada    Sete Cidades    858    1 922,Designer gráfico
57300429,Florival Brito,Évora    Évora    N. S. de Machede    1 180     18 534,Formador profissional
52718625,Paulino Assun��o,Bragança    Vinhais    Curopos    278    2 156,Enfermeiro
37675968,Evelina Os�rio,Santarem    Entroncamento    Entroncamento        18 173     1 371,Gestor de projetos IT
23159196,D�ia P�cego,Braga    Barcelos    Vilar do Monte    660    483,Programador / Desenvolvedor de software
40949931,Nuno Bulh�o,Santarem    Santarem    Várzea    1 685     2 123,Pescador
23919803,Dolores Canh�o,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Serzedelo    830    1 075,Pescador
44070342,Ces�ria Padilha,Porto    Gondomar    Cristelos    2 709     297,Auditor
43523538,Lancelote Pino,Açores    Angra do Heroísmo    S. Bartolomeu de Regatos    1 569     2 644,Ator
60723756,Manuela Novais,Beja    Moura    Póvoa de S. Miguel    1 094     18 694,Especialista em inteligência artificial
25174470,Br�gida Alcoforado,Coimbra    Penacova    Travanca do Mondego    537    1 023,Rececionista de hotel
14672209,F�bio Moutinho,Coimbra    Tábua    S. João da Boa Vista    484    1 000,Técnico administrativo
47725287,C�lia Pinto,Aveiro    Anadia    Sangalhos    4 350     1 724,Médico
24478810,Cristiana Conde,Madeira    Funchal    Funchal (S. Pedro)    7 681     149,Professor
79652838,Andr� Amorim,Guarda    Trancoso    Vila Franca das Naves    1 097     1 075,Relações públicas
14836409,Duarte Lencastre,Castelo Branco    Penamacôr    Vale da Senhora da Póvoa    333    1 939,Administrador de sistemas
61221551,Clotilde Miranda,Porto    Paredes    Castelões de Cepeda    7 299     369,Serralheiro
15345137,Em�lio Pic�o,Viana do castelo    Caminha    Lanhelas    1 080     435,DevOps engineer
49997541,Melinda Palma,Braga    Vila Nova de Famalicão    Esmeriz    1 905     375,Analista de investimentos
28127809,D�lia Lessa,Viana do castelo    Caminha    Seixas    1 578     440,Técnico de radiologia
49284621,Elisa Malheiro,Braga    Vieira do Minho Anjos    415    1 644,Fotógrafo
34094185,Aparecida Mort�gua,Santarem    Mação    Envendos    1 282     9 286,Serralheiro
31665121,Valentim Proen�a,Coimbra    Miranda do Corvo    Lamas    935    1 583,Assistente dentário
80995227,Helo�sa Abranches,Setúbal    Moita    Sarilhos Pequenos    1 049     379,Piloto
86051315,Disa Aquino,Vila Real    Valpaços    Curros    212    2 036,Operador de máquinas
14320148,Adalberto Barateiro,Viana do castelo    Vila Nova de Cerveira    Sapardos    389    644,Especialista em inteligência artificial
27857387,Jeremias Naves,Aveiro    Sta. Maria da Feira    Mosteiró    2 043     295,Fisioterapeuta
42595917,Nat�rcia �lvaro,Castelo Branco    Fundão    Donas    912    808,Relações públicas
14196465,Yara Malheiro,Viana do castelo    Ponte de Lima    Correlhã    3 068     804,Pintor
15858259,Get�lio R�go,Faro    Lagoa (Algarve)    Ferragudo    1 866     537,Motorista
98963571,Delores Mondrag�o,Viana do castelo    Viana do Castelo    Portela Susã    590    413,Piloto
75552074,Marcelo Marroquim,Bragança    Freixo de Espada à Cinta    Mazouco    206    1 881,Notário
11079632,H�rcules Macieira,Guarda    Celorico da Beira    Rapa    197    795,Técnico de manutenção
11742974,Crist�v�o Pican�o,Coimbra    Pampilhosa da Serra    Portela do Fojo    572    3 787,Fisioterapeuta
18907995,Valesca Furtado,Viseu    Sernancelhe    Penso    244    771,Educador de infância
47133014,Hugo Sarmento,Lisboa    Lisboa    Encarnação    3 182     15,Professor
19025435,F�bia Ferreira,Beja    Beja    S. Matias    654    6 991,Relações públicas
20605214,Nicia Caparica,Viana do castelo    Ponte de Lima    Brandara    479    251,Explicador / tutor
30102194,Vilela Gago,Bragança    Alfândega da Fé    Alfândega da Fé    2 016     4 455,Especialista em cibersegurança
99791404,Antenor Avellar,Guarda    Trancoso    Reboleiro    304    427,Auxiliar de ação direta
79418416,Ifig�nia Rabello,Braga    Guimarães    Azurém    8 151     241,Polícia
16559644,Nivaldo Faro,Braga    Vila Verde    Laje    2 244     487,Comercial / vendedor
15202307,Alice Bicalho,Braga    Guimarães    Balazar    565    287,Pintor
11337795,Jasmim Igrejas,Viseu    Castro Daire    Mamouros    675    895,Cozinheiro / chef
23030614,Geraldo Godinho,Braga    Barcelos    Cambeses    1 346     341,Técnico de análises clínicas
79734811,Tiago Sim�es,Guarda    Vila Nova de Foz Côa    Freixo de Numão    652    2 742,Analista de investimentos
73014031,Alice Villalobos,Coimbra    Coimbra    Santo António dos Olivais    39 516     1 913,Designer gráfico
16113232,Fl�via Taveiros,Guarda    Seia    Lapa dos Dinheiros    416    784,Engenheiro industrial
35238578,Ataliba Carqueijeiro,Porto    Penafiel    Rio de Moinhos    2 977     756,Engenheiro químico
63878058,Sa�l Keil,Porto    Paredes    Vilela    5 080     379,Bombeiro
15913330,Nadine Cola�o,Santarem    Rio Maior    Asseiceira    878    1 677,Solicitador
73474281,Hern�ni Tigre,Guarda    Vila Nova de Foz Côa    Custóias    278    889,Engenheiro mecânico
40375122,Jandira Torreiro,Bragança    Vinhais    Fresulfe    100    1 815,Analista de investimentos
16070911,Felicia Costa,Braga    Barcelos    Lijó    2 191     543,Biólogo
47981107,Yolanda Mort�gua,Coimbra    Oliveira do Hospital    Travanca de Lagos    1 448     1 677,Veterinário
50461247,Calisto Fitas,Porto    Vila Nova de Gaia    S. Felix da Marinha    11 171     900,Solicitador
42443985,Vit�ria Leal,Braga    Guimarães    Fermentões    4 137     384,Bombeiro
71129841,Heitor Leit�o,Guarda    Fornos de Algodres    Figueiró da Granja    471    1 168,Designer gráfico
63972827,Miranda Urias,Braga    Vila Verde    Carreiras (S. Miguel)    623    185,Rececionista de hotel
13096149,Jer�nimo Oleiro,Évora    Vendas Novas    Campo    840    12 941,Investigador
15503702,Ol�via Vilar,Vila Real    Mesão Frio    Vila Jusã    687    212,Motorista
21509732,Armando Vilalobos,Viana do castelo    Monção    Tangil    936    2 134,Estafeta
68238680,Georgina Bou�a,Braga    Guimarães    Atães    2 026     679,Engenheiro agrónomo
16247425,Eli Quintero,Braga    Fafe    Aboim    418    1 168,Esteticista
12023972,Noemi Borja,Braga    Cabeceiras de Basto    Alvite    1 022     697,Administrador de sistemas
83333788,Ubirat� Sousa,Viseu    Castro Daire    Moura Morta    150    999,Gestor de projetos IT
59141454,Lourdes Freire,Braga    Vila Verde    Gomide    253    402,Gestor de marketing
27545140,Sidney Zagallo,Coimbra    Penacova    Friúmes    685    1 474,Ator
93201334,Hildegarda Garcia,Viseu    S. Pedro do Sul    Pindelo dos Milagres    714    1 936,Motorista
21128108,Bruna Pessanha,Açores    Povoação    N. S. dos Remédios    1 072     1 266,Explicador / tutor
28030139,M�ximo Varella,Bragança    Mogadouro    Mogadouro    3 638     4 910,Cozinheiro / chef
19653802,Iara Barbosa,Beja    Mértola    Alcaria Ruiva    1 013     21 524,Engenheiro agrónomo
51672293,Mait� Milheiro,Guarda    Celorico da Beira    Ratoeira    292    770,Especialista em marketing digital
21816723,Donato Leit�o,Viana do castelo    Arcos de Valdevez    Grade    402    485,Gestor
20005085,Nat�rcia Ros�rio,Bragança    Carrazeda de Ansiães    Mogo de Malta    141    1 129,DevOps engineer
19945738,Lina Gra�a,Lisboa    Cadaval    Painho    1 367     870,Soldador
22524390,Nuno Malheiros,Açores    Angra do Heroísmo    Porto Judeu    2 425     2 890,Videógrafo
91117043,H�lia Monte,Braga    Vila Verde    Gomide    253    402,Militar
44096545,Simone Villar,Braga    Guimarães    Prazins (Santo Tirso)    824    266,Técnico ambiental
90025238,Vicente Patr�cio,Braga    Barcelos    Igreja Nova    445    190,Ator
72962529,Cosme Vila-Ch�,Viana do castelo    Viana do Castelo    Castelo do Neiva    3 203     764,Web designer
27253264,L�via Temes,Vila Real    Alijó    Casal de Loivos    198    355,Músico
47942859,Pl�cida Leiria,Porto    Paredes    Castelões de Cepeda    7 299     369,DevOps engineer
12072868,Barnab� Lousada,Évora    Estremoz    S. Bento do Cortiço    717    2 341,Farmacêutico
12884950,Silv�ria Mata,Faro    Faro    Faro (Sé)    28 546     6 033,Nutricionista
25823178,Albano Lampreia,Porto    Gondomar    Alvarenga    439    191,Nutricionista
50249052,Sa�l Olivera,Bragança    Bragança    Macedo do Mato    296    1 545,Piloto
71214256,J�lio Telinhos,Évora    Vendas Novas    Campinho    917    4 711,Escritor
24103120,Lena Uchoa,Leiria    Ansião    Chão de Couce    2 349     2 510,Maquinista
28057350,M�nica Thom�,Viseu    Tabuaço    Paradela    151    580,Barman
46338322,Diogo Malheiro,Viseu    Viseu    Couto de Cima    886    1 302,Técnico de recursos humanos
12299875,Perceu Morais,Guarda    Guarda    Vila Cortês do Mondego    323    477,Técnico de manutenção
